Rule,Previous,Issues,Files,Commits,Milliseconds,AvgI,AvgF,Prediction
template-curly-spacing,0,0,0,0,0,0.0,0.0,0
default-case,0,0,0,0,30486481000,0.0,0.0,0
no-misleading-character-class,0,0,0,0,0,0.0,0.0,0
no-nested-ternary,2,0,0,0,39765022000,0.0,0.0,2
no-global-assign,2,0,0,0,17562794000,0.0,0.0,2
no-div-regex,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,139923353000,0.0,0.0,2
no-case-declarations,2,0,0,0,89123519000,0.0,0.0,2
jsx-quotes,0,0,0,0,0,0.0,0.0,0
no-useless-return,2,0,NaN,0,43072109000,0.0,nan,2
guard-for-in,1,0,0,0,0,0.0,0.0,1
no-eval,2,0,0,0,9321294000,0.0,0.0,2
no-cond-assign,2,0.09675167785234899,0.8224043715846995,0,6924915000,0.0193503355704698,0.1644808743169399,2
no-case-declarations,2,0,0,0,122087784000,0.0,0.0,2
wrap-iife,0,0,0,0,0,0.0,0.0,0
no-floating-decimal,2,0.00021476510067114095,0.819672131147541,0,10973403000,4.295302013422819e-05,0.1639344262295082,2
guard-for-in,2,0.013530201342281879,0.412568306010929,0,69065193000,0.002706040268456376,0.0825136612021858,2
max-len,0,0,0,0,0,0.0,0.0,0
no-sequences,2,0,0,0,2409769000,0.0,0.0,2
no-multi-str,2,0,NaN,0,78036576000,0.0,nan,2
quote-props,0,0,0,0,30486481000,0.0,0.0,0
vars-on-top,2,0,0,0,9337488000,0.0,0.0,2
no-array-constructor,2,0,0,0,90249270000,0.0,0.0,2
new-parens,2,0.0005234384087472374,0.21666666666666667,0,71067881000,0.00010468768174944749,0.043333333333333335,2
no-const-assign,2,0,0,0,16869535000,0.0,0.0,2
no-self-compare,2,0,0,0,1818141000,0.0,0.0,2
no-new-symbol,2,0,0,0,5507738000,0.0,0.0,2
no-undefined,0,0,0,0,0,0.0,0.0,0
one-var,2,0,0,0,186507000,0.0,0.0,2
quotes,2,0.09706874491101547,0.16666666666666666,0,1073619000,0.019413748982203095,0.03333333333333333,2
no-empty-label,2,0.001919274165406537,0.55,0,1758026000,0.00038385483308130743,0.11000000000000001,2
no-new-symbol,2,0,0,0,24919235000,0.0,0.0,2
no-invalid-regexp,2,0,0,0,40958999000,0.0,0.0,2
jsx-quotes,0,0,0,0,0,0.0,0.0,0
no-unneeded-ternary,2,0,0,0,231096000,0.0,0.0,2
no-return-await,0,0,0,0,0,0.0,0.0,0
no-shadow-restricted-names,2,0,0,0,12145871000,0.0,0.0,2
no-mixed-requires,0,0,0,0,0,0.0,0.0,0
no-console,0,0,0,0,0,0.0,0.0,0
no-octal,0,0,0,0,1183496000,0.0,0.0,0
newline-before-return,0,0,0,0,0,0.0,0.0,0
no-ex-assign,2,0,0,0,75610520000,0.0,0.0,2
dot-location,0,0,0,0,0,0.0,0.0,0
no-useless-escape,2,0,0,0,18500584000,0.0,0.0,2
no-new-func,0,0,0,0,0,0.0,0.0,0
no-restricted-globals,0,0,0,0,0,0.0,0.0,0
no-path-concat,2,0,0,0,57842241000,0.0,0.0,2
no-multi-spaces,0,0,0,0,0,0.0,0.0,0
no-new-wrappers,0,0,0,0,30486481000,0.0,0.0,0
no-param-reassign,0,0,0,0,2796511000,0.0,0.0,0
no-restricted-modules,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,131386345000,0.0,0.0,2
no-multiple-empty-lines,2,0,0,0,79064344000,0.0,0.0,2
no-shadow,2,0,0,0,13309803000,0.0,0.0,2
no-new-func,2,0,0,0,12831476000,0.0,0.0,2
no-class-assign,2,0,0,0,33853498000,0.0,0.0,2
unicode-bom,2,0,0,0,12255000,0.0,0.0,2
no-useless-rename,2,0,0,0,4554922000,0.0,0.0,2
radix,2,0,0,0,10808580000,0.0,0.0,2
no-trailing-spaces,0,0,0,0,96144225000,0.0,0.0,0
no-self-assign,2,0,0,0,816407000,0.0,0.0,2
no-case-declarations,2,0,0,0,134559263000,0.0,0.0,2
id-length,0,0,0,0,0,0.0,0.0,0
no-invalid-regexp,2,0,0,0,135521982000,0.0,0.0,2
no-return-assign,2,0,0,0,27492361000,0.0,0.0,2
eqeqeq,0,0,0,0,0,0.0,0.0,0
func-names,0,0,0,0,0,0.0,0.0,0
indent-legacy,0,0,0,0,0,0.0,0.0,0
block-spacing,0,0,0,0,0,0.0,0.0,0
comma-spacing,0,0,0,0,0,0.0,0.0,0
indent,0,0,0,0,0,0.0,0.0,0
no-extend-native,2,0,0,0,57534655000,0.0,0.0,2
comma-spacing,0,0,0,0,0,0.0,0.0,0
no-unused-vars,2,0.004016709511568123,0.9565217391304348,0,22241396000,0.0008033419023136246,0.19130434782608696,2
no-case-declarations,2,0,0,0,96846022000,0.0,0.0,2
template-curly-spacing,0,0,0,0,0,0.0,0.0,0
no-useless-return,2,0,0,0,11701587000,0.0,0.0,2
no-label-var,2,0,0,0,25576501000,0.0,0.0,2
no-param-reassign,0,0,0,0,0,0.0,0.0,0
no-extend-native,2,0,0,0,4746373000,0.0,0.0,2
func-style,0,0,0,0,0,0.0,0.0,0
space-infix-ops,2,0,NaN,0,41940505000,0.0,nan,2
max-lines-per-function,0,0,0,0,0,0.0,0.0,0
valid-typeof,2,0,0,0,94267946000,0.0,0.0,2
no-sparse-arrays,2,0,0,0,10538855000,0.0,0.0,2
no-lonely-if,2,0.0004295302013422819,0.40437158469945356,0,80452558000,8.590604026845638e-05,0.08087431693989071,2
no-empty,2,0.0005906040268456376,0.855191256830601,0,22448722000,0.00011812080536912752,0.17103825136612022,2
no-extra-semi,2,0,0,0,757392000,0.0,0.0,2
no-dupe-args,2,0,0,0,35111376000,0.0,0.0,2
sort-keys,0,0,0,0,0,0.0,0.0,0
spaced-line-comment,0,0,0,0,0,0.0,0.0,0
no-path-concat,2,0,0,0,18075519000,0.0,0.0,2
no-alert,2,0,0,0,50055715000,0.0,0.0,2
space-infix-ops,0,0,0,0,0,0.0,0.0,0
no-const-assign,2,0,NaN,0,22421844000,0.0,nan,2
no-label-var,2,0,0,0,14280423000,0.0,0.0,2
no-wrap-func,0,0,0,0,18579928000,0.0,0.0,0
no-use-before-define,0,0,0,0,0,0.0,0.0,0
lines-around-directive,2,0,0,0,28770145000,0.0,0.0,2
space-in-parens,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,102867636000,0.0,0.0,2
arrow-spacing,2,0,NaN,0,48689780000,0.0,nan,2
prefer-reflect,0,0,0,0,0,0.0,0.0,0
no-multi-assign,2,0,0,0,8906273000,0.0,0.0,2
no-shadow-restricted-names,2,0.000053691275167785237,0.7786885245901639,0,1563678000,1.0738255033557047e-05,0.1557377049180328,2
quote-props,0,0,0,0,30486481000,0.0,0.0,0
no-inner-declarations,2,0,0,0,5953104000,0.0,0.0,2
no-constant-condition,1,0,0,0,0,0.0,0.0,1
guard-for-in,0,0,0,0,0,0.0,0.0,0
no-reserved-keys,0,0,0,0,0,0.0,0.0,0
newline-after-var,0,0,0,0,0,0.0,0.0,0
accessor-pairs,0,0,0,0,0,0.0,0.0,0
no-extend-native,0,0,0,0,30486481000,0.0,0.0,0
valid-jsdoc,0,0,0,0,30486481000,0.0,0.0,0
space-infix-ops,0,0,0,0,0,0.0,0.0,0
eol-last,0,0,0,0,0,0.0,0.0,0
no-cond-assign,2,0,0,0,18226283000,0.0,0.0,2
no-path-concat,0,0,0,0,96144225000,0.0,0.0,0
no-labels,2,0,0,0,6491669000,0.0,0.0,2
no-this-before-super,2,0,0,0,26094780000,0.0,0.0,2
no-case-declarations,2,0,0,0,128686049000,0.0,0.0,2
no-restricted-syntax,0,0,0,0,0,0.0,0.0,0
no-ternary,0,0,0,0,0,0.0,0.0,0
no-invalid-regexp,2,0,0,0,54129525000,0.0,0.0,2
no-wrap-func,0,0,0,0,18506239000,0.0,0.0,0
no-dupe-args,2,0,0,0,7888670000,0.0,0.0,2
no-proto,0,0,0,0,96144225000,0.0,0.0,0
eqeqeq,2,0.15801342281879194,0.8087431693989071,0,3583993000,0.031602684563758386,0.16174863387978142,2
space-before-keywords,0,0,0,0,0,0.0,0.0,0
dot-location,0,0,0,0,0,0.0,0.0,0
indent,0,0,0,0,0,0.0,0.0,0
no-new-wrappers,2,0,0,0,22684216000,0.0,0.0,2
no-process-exit,0,0,0,0,0,0.0,0.0,0
no-obj-calls,2,0,0,0,4056507000,0.0,0.0,2
no-array-constructor,2,0.00010738255033557047,0.01912568306010929,0,89960483000,2.1476510067114094e-05,0.003825136612021858,2
no-floating-decimal,2,0,0,0,81858931000,0.0,0.0,2
no-unused-labels,2,0,0,0,14667067000,0.0,0.0,2
space-unary-ops,0,0,0,0,0,0.0,0.0,0
prefer-reflect,0,0,0,0,0,0.0,0.0,0
require-atomic-updates,0,0,0,0,0,0.0,0.0,0
no-duplicate-imports,0,0,0,0,0,0.0,0.0,0
brace-style,2,0,NaN,0,4842576000,0.0,nan,2
no-array-constructor,2,0,0,0,41135579000,0.0,0.0,2
consistent-this,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,136474161000,0.0,0.0,2
space-in-brackets,0,0,0,0,0,0.0,0.0,0
unicode-bom,2,0,0,0,12154611000,0.0,0.0,2
max-params,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,144260014000,0.0,0.0,2
no-floating-decimal,2,0.00021476510067114095,0.8306010928961749,0,8238295000,4.295302013422819e-05,0.16612021857923498,2
valid-typeof,2,0,0,0,61878791000,0.0,0.0,2
no-extra-semi,0,0,0,0,0,0.0,0.0,0
object-shorthand,2,0.08306555269922879,0.7391304347826086,0,15338854000,0.01661311053984576,0.14782608695652172,2
no-multi-spaces,2,0.0004295302013422819,0.38524590163934425,0,88537900000,8.590604026845638e-05,0.07704918032786885,2
no-case-declarations,2,0,0,0,104667778000,0.0,0.0,2
no-constant-condition,2,0,0,0,95956770000,0.0,0.0,2
no-unsafe-finally,2,0,NaN,0,40439574000,0.0,nan,2
function-paren-newline,0,0,0,0,0,0.0,0.0,0
space-in-brackets,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,149688364000,0.0,0.0,2
no-empty-class,2,0.016751677852348993,0.855191256830601,0,7519000000,0.0033503355704697984,0.17103825136612022,2
no-mixed-requires,0,0,0,0,0,0.0,0.0,0
no-useless-constructor,2,0,0,0,21615534000,0.0,0.0,2
func-names,0,0,0,0,0,0.0,0.0,0
no-mixed-requires,0,0,0,0,0,0.0,0.0,0
no-this-before-super,2,0,0,0,31709226000,0.0,0.0,2
no-dupe-keys,2,0,0,0,4127504000,0.0,0.0,2
guard-for-in,1,0,0,0,0,0.0,0.0,1
no-extra-semi,0,0,0,0,0,0.0,0.0,0
no-delete-var,2,0,0,0,46777486000,0.0,0.0,2
space-infix-ops,0,0,0,0,0,0.0,0.0,0
no-trailing-spaces,2,0,0,0,45919234000,0.0,0.0,2
no-implicit-coercion,0,0,0,0,0,0.0,0.0,0
no-caller,0,0,0,0,96144225000,0.0,0.0,0
no-unneeded-ternary,2,0,0,0,10641344000,0.0,0.0,2
newline-after-var,0,0,0,0,0,0.0,0.0,0
no-spaced-func,0,0,0,0,0,0.0,0.0,0
no-use-before-define,0,0,0,0,0,0.0,0.0,0
no-unexpected-multiline,2,0,NaN,0,48585838000,0.0,nan,2
max-lines-per-function,0,0,0,0,0,0.0,0.0,0
no-await-in-loop,2,0,0,0,13330428000,0.0,0.0,2
space-after-keywords,0,0,0,0,13028000,0.0,0.0,0
no-alert,2,0,0,0,49187723000,0.0,0.0,2
no-case-declarations,2,0,0,0,96795510000,0.0,0.0,2
no-negated-condition,0,0,0,0,0,0.0,0.0,0
no-redeclare,2,0,NaN,0,21730583000,0.0,nan,2
no-unmodified-loop-condition,0,0,0,0,0,0.0,0.0,0
camelcase,2,0.00017447946958241246,0.7666666666666667,0,47596503000,3.489589391648249e-05,0.15333333333333335,2
no-empty-label,2,0.002151913458183087,0.6166666666666667,0,2991942000,0.00043038269163661743,0.12333333333333334,2
sort-vars,0,0,0,0,0,0.0,0.0,0
no-unneeded-ternary,2,0,0,0,12215511000,0.0,0.0,2
prefer-const,0,0,0,0,30486481000,0.0,0.0,0
no-extend-native,2,0,0,0,66827845000,0.0,0.0,2
no-duplicate-imports,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,103202524000,0.0,0.0,2
object-shorthand,2,0.08306555269922879,0.7391304347826086,0,18060186000,0.01661311053984576,0.14782608695652172,2
no-redeclare,1,0,0,0,0,0.0,0.0,1
newline-before-return,0,0,0,0,0,0.0,0.0,0
no-redeclare,1,0,0,0,0,0.0,0.0,1
curly,2,0.046496644295302016,0.4344262295081967,0,80712217000,0.009299328859060403,0.08688524590163935,2
function-paren-newline,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,94399621000,0.0,0.0,2
no-negated-in-lhs,0,0,0,0,0,0.0,0.0,0
nonblock-statement-body-position,0,0,0,0,0,0.0,0.0,0
no-proto,0,0,0,0,96144225000,0.0,0.0,0
spaced-line-comment,2,0.01680536912751678,0.855191256830601,0,10629651000,0.003361073825503356,0.17103825136612022,2
no-lonely-if,0,0,0,0,0,0.0,0.0,0
no-extra-boolean-cast,2,0,NaN,0,32663339000,0.0,nan,2
brace-style,2,0,0,0,17474678000,0.0,0.0,2
no-negated-condition,0,0,0,0,0,0.0,0.0,0
no-useless-concat,2,0,0,0,10269918000,0.0,0.0,2
no-empty-class,0,0,0,0,18579928000,0.0,0.0,0
template-tag-spacing,2,0,0,0,11747629000,0.0,0.0,2
semi,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,111376194000,0.0,0.0,2
eol-last,0,0,0,0,0,0.0,0.0,0
no-array-constructor,2,0,0,0,23331863000,0.0,0.0,2
curly,0,0,0,0,0,0.0,0.0,0
no-trailing-spaces,2,0,NaN,0,40286798000,0.0,nan,2
no-mixed-operators,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,133096282000,0.0,0.0,2
indent-legacy,0,0,0,0,0,0.0,0.0,0
no-ex-assign,2,0,0,0,7078402000,0.0,0.0,2
consistent-return,2,0.005476510067114094,0.4371584699453552,0,94453416000,0.0010953020134228189,0.08743169398907104,2
no-native-reassign,0,0,0,0,30486481000,0.0,0.0,0
no-process-exit,0,0,0,0,0,0.0,0.0,0
no-native-reassign,0,0,0,0,0,0.0,0.0,0
no-fallthrough,2,0,0,0,46383864000,0.0,0.0,2
no-restricted-modules,0,0,0,0,0,0.0,0.0,0
no-octal,2,0,0,0,20906646000,0.0,0.0,2
key-spacing,0,0,0,0,0,0.0,0.0,0
radix,2,0,0,0,32147483000,0.0,0.0,2
no-multiple-empty-lines,0,0,0,0,0,0.0,0.0,0
space-infix-ops,0,0,0,0,0,0.0,0.0,0
no-delete-var,2,0,0,0,58945418000,0.0,0.0,2
no-negated-in-lhs,2,0,0,0,56438231000,0.0,0.0,2
no-negated-in-lhs,2,0,0,0,86684262000,0.0,0.0,2
no-native-reassign,0,0,0,0,30486481000,0.0,0.0,0
no-void,2,0,0,0,27748564000,0.0,0.0,2
array-element-newline,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,114526152000,0.0,0.0,2
no-cond-assign,0,0,0,0,0,0.0,0.0,0
no-array-constructor,2,0,0,0,44631369000,0.0,0.0,2
no-cond-assign,2,0,0,0,13414424000,0.0,0.0,2
space-unary-ops,2,0,0,0,17320678000,0.0,0.0,2
no-empty,2,0,0,0,49261943000,0.0,0.0,2
no-unused-labels,2,0,0,0,561940000,0.0,0.0,2
valid-jsdoc,0,0,0,0,0,0.0,0.0,0
yoda,2,0,0,0,52214171000,0.0,0.0,2
no-implicit-globals,0,0,0,0,0,0.0,0.0,0
no-extra-boolean-cast,2,0.0015570469798657717,0.8442622950819673,0,17687065000,0.00031140939597315434,0.16885245901639345,2
no-sparse-arrays,2,0,0,0,26973274000,0.0,0.0,2
array-element-newline,0,0,0,0,0,0.0,0.0,0
comma-dangle,2,0.0005234384087472374,0.6166666666666667,0,18264789000,0.00010468768174944749,0.12333333333333334,2
lines-around-directive,0,0,0,0,0,0.0,0.0,0
space-infix-ops,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,105898144000,0.0,0.0,2
operator-linebreak,2,0,NaN,0,7948072000,0.0,nan,2
space-infix-ops,0,0,0,0,0,0.0,0.0,0
line-comment-position,0,0,0,0,0,0.0,0.0,0
no-magic-numbers,0,0,0,0,0,0.0,0.0,0
semi-spacing,0,0,0,0,0,0.0,0.0,0
no-useless-concat,0,0,0,0,0,0.0,0.0,0
no-empty-label,2,0.0011405109489051094,0.6666666666666666,0,4650343000,0.0002281021897810219,0.13333333333333333,2
no-func-assign,2,0,0,0,4685869000,0.0,0.0,2
no-lone-blocks,2,0,0,0,98896043000,0.0,0.0,2
brace-style,2,0.0014460154241645244,0.782608695652174,0,15248889000,0.0002892030848329049,0.1565217391304348,2
no-case-declarations,2,0,0,0,98794829000,0.0,0.0,2
no-control-regex,2,0,0,0,15475358000,0.0,0.0,2
no-delete-var,2,0,0,0,49481073000,0.0,0.0,2
no-space-before-semi,0,0,0,0,0,0.0,0.0,0
no-unused-vars,2,0,0,0,6730407000,0.0,0.0,2
no-undef-init,2,0,0,0,12434630000,0.0,0.0,2
no-alert,2,0,0,0,56438231000,0.0,0.0,2
no-undef,0,0,0,0,0,0.0,0.0,0
no-multiple-empty-lines,0,0,0,0,0,0.0,0.0,0
no-alert,1,0,0,0,0,0.0,0.0,1
no-control-regex,2,0.0012213562870768873,0.55,0,41620355000,0.00024427125741537743,0.11000000000000001,2
no-implied-eval,2,0,0,0,53179001000,0.0,0.0,2
no-extend-native,2,0,0,0,2091996000,0.0,0.0,2
prefer-spread,0,0,0,0,0,0.0,0.0,0
no-process-exit,0,0,0,0,0,0.0,0.0,0
template-tag-spacing,0,0,0,0,0,0.0,0.0,0
func-style,0,0,0,0,0,0.0,0.0,0
multiline-comment-style,0,0,0,0,0,0.0,0.0,0
no-empty-label,2,0.0015121554030475748,0.4666666666666667,0,30587264000,0.00030243108060951497,0.09333333333333334,2
array-bracket-newline,0,0,0,0,0,0.0,0.0,0
no-regex-spaces,2,0,0,0,18226644000,0.0,0.0,2
no-constant-condition,2,0,0,0,553530000,0.0,0.0,2
no-restricted-globals,0,0,0,0,0,0.0,0.0,0
no-useless-call,0,0,0,0,0,0.0,0.0,0
dot-location,0,0,0,0,0,0.0,0.0,0
block-scoped-var,0,0,0,0,0,0.0,0.0,0
prefer-rest-params,1,0,0,0,0,0.0,0.0,1
camelcase,2,0.00017447946958241246,0.7666666666666667,0,46852089000,3.489589391648249e-05,0.15333333333333335,2
no-negated-condition,0,0,0,0,0,0.0,0.0,0
no-const-assign,2,0,NaN,0,21725581000,0.0,nan,2
space-after-function-name,0,0,0,0,0,0.0,0.0,0
no-array-constructor,0,0,0,0,30486481000,0.0,0.0,0
require-jsdoc,0,0,0,0,0,0.0,0.0,0
indent,2,0.010951979780960405,0.5822784810126582,0,11742212000,0.0021903959561920807,0.11645569620253164,2
no-case-declarations,2,0,0,0,96806907000,0.0,0.0,2
no-warning-comments,1,0,0,0,0,0.0,0.0,1
key-spacing,0,0,0,0,0,0.0,0.0,0
yield-star-spacing,2,0,0,0,231254000,0.0,0.0,2
no-new-func,2,0,NaN,0,2508772000,0.0,nan,2
no-case-declarations,2,0,0,0,137947775000,0.0,0.0,2
semi-style,0,0,0,0,0,0.0,0.0,0
no-constant-condition,2,0,0,0,22513774000,0.0,0.0,2
func-names,0,0,0,0,0,0.0,0.0,0
no-empty-pattern,2,0,0,0,22201755000,0.0,0.0,2
init-declarations,0,0,0,0,0,0.0,0.0,0
computed-property-spacing,0,0,0,0,0,0.0,0.0,0
no-undef-init,2,0,0,0,62936374000,0.0,0.0,2
no-empty-character-class,2,0,0,0,993000,0.0,0.0,2
no-extend-native,2,0,0,0,43590423000,0.0,0.0,2
id-length,0,0,0,0,0,0.0,0.0,0
dot-notation,2,0.01755704697986577,0.4344262295081967,0,85043749000,0.0035114093959731545,0.08688524590163935,2
use-isnan,2,0,0,0,63516722000,0.0,0.0,2
keyword-spacing,2,0,0,0,12431370000,0.0,0.0,2
newline-after-var,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,96632244000,0.0,0.0,2
multiline-ternary,0,0,0,0,0,0.0,0.0,0
constructor-super,2,0,0,0,12479772000,0.0,0.0,2
yield-star-spacing,2,0,0,0,11061853000,0.0,0.0,2
template-tag-spacing,0,0,0,0,0,0.0,0.0,0
no-useless-call,2,0,0,0,15345533000,0.0,0.0,2
curly,0,0,0,0,0,0.0,0.0,0
guard-for-in,2,0,0,0,45817844000,0.0,0.0,2
prefer-numeric-literals,2,0,0,0,2412593000,0.0,0.0,2
no-obj-calls,2,0,0,0,85315726000,0.0,0.0,2
sort-imports,0,0,0,0,0,0.0,0.0,0
symbol-description,2,0,0,0,11967654000,0.0,0.0,2
one-var,0,0,0,0,0,0.0,0.0,0
no-underscore-dangle,0,0,0,0,0,0.0,0.0,0
func-style,0,0,0,0,0,0.0,0.0,0
no-invalid-regexp,2,0,0,0,10973072000,0.0,0.0,2
no-unsafe-negation,2,0,NaN,0,25192636000,0.0,nan,2
eol-last,0,0,0,0,0,0.0,0.0,0
space-before-function-paren,0,0,0,0,0,0.0,0.0,0
unicode-bom,2,0,NaN,0,25176657000,0.0,nan,2
semi-style,0,0,0,0,0,0.0,0.0,0
sort-keys,0,0,0,0,0,0.0,0.0,0
func-name-matching,0,0,0,0,0,0.0,0.0,0
lines-around-comment,0,0,0,0,0,0.0,0.0,0
switch-colon-spacing,0,0,0,0,0,0.0,0.0,0
init-declarations,0,0,0,0,0,0.0,0.0,0
space-infix-ops,0,0,0,0,0,0.0,0.0,0
no-shadow,0,0,0,0,0,0.0,0.0,0
no-implied-eval,2,0,0,0,52552839000,0.0,0.0,2
eol-last,2,0,0,0,8994386000,0.0,0.0,2
prefer-reflect,0,0,0,0,0,0.0,0.0,0
no-constant-condition,2,0,0,0,15254195000,0.0,0.0,2
no-new-func,0,0,0,0,30486481000,0.0,0.0,0
no-case-declarations,2,0,0,0,139058798000,0.0,0.0,2
no-empty-pattern,2,0,0,0,2533784000,0.0,0.0,2
no-extra-semi,2,0,0,0,4637202000,0.0,0.0,2
no-debugger,0,0,0,0,30486481000,0.0,0.0,0
no-void,2,0,0,0,6567057000,0.0,0.0,2
no-magic-numbers,0,0,0,0,0,0.0,0.0,0
no-trailing-spaces,2,0,NaN,0,19319458000,0.0,nan,2
no-trailing-spaces,2,0.00005815982319413749,0.7833333333333333,0,52921728000,1.1631964638827498e-05,0.15666666666666668,2
no-else-return,2,0,0,0,21120349000,0.0,0.0,2
no-catch-shadow,0,0,0,0,0,0.0,0.0,0
no-unreachable,2,0,0,0,99433974000,0.0,0.0,2
no-script-url,2,0,0,0,17965365000,0.0,0.0,2
newline-before-return,0,0,0,0,0,0.0,0.0,0
array-callback-return,2,0,0,0,9584002000,0.0,0.0,2
no-octal,2,0,0,0,14280692000,0.0,0.0,2
no-throw-literal,2,0,0,0,19903379000,0.0,0.0,2
no-case-declarations,2,0,0,0,121645854000,0.0,0.0,2
no-comma-dangle,0,0,0,0,0,0.0,0.0,0
no-unreachable,2,0,0,0,101815965000,0.0,0.0,2
no-case-declarations,2,0,0,0,133266655000,0.0,0.0,2
array-bracket-spacing,0,0,0,0,0,0.0,0.0,0
callback-return,0,0,0,0,0,0.0,0.0,0
no-undef-init,2,0.00023263929277654997,0.11666666666666667,0,82338842000,4.652785855530999e-05,0.023333333333333334,2
comma-dangle,1,0,0,0,0,0.0,0.0,1
no-duplicate-case,2,0,0,0,17474501000,0.0,0.0,2
padded-blocks,0,0,0,0,0,0.0,0.0,0
block-scoped-var,0,0,0,0,0,0.0,0.0,0
no-compare-neg-zero,0,0,0,0,0,0.0,0.0,0
space-in-brackets,0,0,0,0,0,0.0,0.0,0
quote-props,0,0,0,0,30486481000,0.0,0.0,0
quote-props,0,0,0,0,0,0.0,0.0,0
max-lines-per-function,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,93113620000,0.0,0.0,2
no-case-declarations,2,0,0,0,126541139000,0.0,0.0,2
no-case-declarations,2,0,0,0,161447974000,0.0,0.0,2
padded-blocks,0,0,0,0,0,0.0,0.0,0
prefer-const,2,0,0,0,20503732000,0.0,0.0,2
no-extend-native,2,0,0,0,49883953000,0.0,0.0,2
no-catch-shadow,2,0.00011631964638827499,0.38333333333333336,0,55511174000,2.3263929277654997e-05,0.07666666666666667,2
yoda,2,0,0,0,20103420000,0.0,0.0,2
no-delete-var,2,0,0,0,86441685000,0.0,0.0,2
max-len,0,0,0,0,0,0.0,0.0,0
no-case-declarations,2,0,0,0,97233338000,0.0,0.0,2
no-process-env,0,0,0,0,0,0.0,0.0,0
no-negated-condition,0,0,0,0,0,0.0,0.0,0
accessor-pairs,0,0,0,0,0,0.0,0.0,0
func-style,0,0,0,0,0,0.0,0.0,0
no-empty,2,0.0004832214765100671,0.8306010928961749,0,5717518000,9.664429530201342e-05,0.16612021857923498,2
no-labels,2,0,0,0,43666413000,0.0,0.0,2
no-lone-blocks,2,0,0,0,35773247000,0.0,0.0,2
no-func-assign,2,0,0,0,26745285000,0.0,0.0,2
use-isnan,2,0,0,0,12436282000,0.0,0.0,2
no-duplicate-case,2,0,0,0,9428811000,0.0,0.0,2
no-unreachable,2,0,0,0,142322211000,0.0,0.0,2
global-require,0,0,0,0,0,0.0,0.0,0
no-wrap-func,0,0,0,0,18579928000,0.0,0.0,0
no-mixed-requires,0,0,0,0,0,0.0,0.0,0
comma-spacing,2,0,0,0,4872915000,0.0,0.0,2
object-curly-spacing,0,0,0,0,0,0.0,0.0,0
no-extra-boolean-cast,2,0,0,0,12414675000,0.0,0.0,2
implicit-arrow-linebreak,0,0,0,0,0,0.0,0.0,0
no-fallthrough,2,0,0,0,7265394000,0.0,0.0,2
object-shorthand,0,0,0,0,30486481000,0.0,0.0,0
object-curly-newline,0,0,0,0,0,0.0,0.0,0
no-undef,2,0.05991946308724832,0.825136612021858,0,11452727000,0.011983892617449664,0.1650273224043716,2
global-require,0,0,0,0,0,0.0,0.0,0
max-statements-per-line,0,0,0,0,0,0.0,0.0,0
brace-style,2,0.00980077120822622,0.9565217391304348,0,22031619000,0.001960154241645244,0.19130434782608696,2
space-unary-ops,0,0,0,0,0,0.0,0.0,0
no-inline-comments,0,0,0,0,0,0.0,0.0,0
no-plusplus,2,0,0,0,2113296000,0.0,0.0,2
key-spacing,2,0.003954867977201349,0.7833333333333333,0,51122284000,0.0007909735954402698,0.15666666666666668,2
no-extra-boolean-cast,2,0,0,0,8456727000,0.0,0.0,2
no-new,0,0,0,0,96144225000,0.0,0.0,0
brace-style,0,0,0,0,0,0.0,0.0,0
no-func-assign,2,0,0,0,32657299000,0.0,0.0,2
no-inner-declarations,2,0,NaN,0,47279572000,0.0,nan,2
no-case-declarations,2,0,0,0,97586550000,0.0,0.0,2
space-infix-ops,2,0.8518637532133676,0.7391304347826086,0,18013156000,0.17037275064267351,0.14782608695652172,2
no-catch-shadow,2,0,0,0,74282604000,0.0,0.0,2
no-case-declarations,2,0,0,0,142881980000,0.0,0.0,2
no-template-curly-in-string,0,0,0,0,0,0.0,0.0,0
no-useless-computed-key,2,0,0,0,38699781000,0.0,0.0,2
no-caller,2,0,0,0,42109491000,0.0,0.0,2
no-process-env,0,0,0,0,0,0.0,0.0,0
valid-jsdoc,2,0.0235239852398524,0.09302325581395349,0,1310253000,0.00470479704797048,0.018604651162790697,2
no-redeclare,2,0.0044563758389261745,0.8224043715846995,0,5976479000,0.0008912751677852349,0.1644808743169399,2
no-case-declarations,2,0,0,0,97350917000,0.0,0.0,2
